filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,class
J2AQ0I4G7Z7NXYUGUJC2RG5EJPYK59BH.wav,0.12980616092681885,1299.592945827292,1262.1654177827866,1605.4736252539667,0.09276096592008513,-56.688201904296875,165.10171508789062,-46.76509475708008,-35.769962310791016,-35.57827377319336,1.0401403903961182,1.7392791509628296,-1.6743143796920776,-16.426259994506836,-6.343916416168213,-6.52352237701416,0.44692960381507874,-14.149677276611328,7.4093475341796875,7.413083076477051,0.15604953467845917,-20.83620834350586,-2.0753014087677,5.8368964195251465,-1.07917058467865,broadcast_intent
J2AQ0I4G7Z7NXYUGUJC2RG5EJPYK59BH.wav,0.12787330150604248,1306.3451175087819,1276.617894904619,1637.6734305461493,0.09276096592008513,-42.752010345458984,164.51092529296875,-46.830535888671875,-35.7364387512207,-36.42511749267578,-0.03284582495689392,0.8471165895462036,-4.041001319885254,-19.051986694335938,-5.715693950653076,-5.095540523529053,-0.476906418800354,-17.56342124938965,3.262908458709717,5.565884590148926,-2.1444880962371826,-22.388011932373047,-0.019401293247938156,6.081167221069336,-2.990443468093872,broadcast_intent
J2AQ0I4G7Z7NXYUGUJC2RG5EJPYK59BH.wav,0.1310604065656662,1295.031525055741,1252.9381660872561,1605.0902942385835,0.0927620997000774,-52.05231857299805,166.18081665039062,-47.671722412109375,-35.82915115356445,-35.838951110839844,1.8126349449157715,4.442462921142578,1.7537150382995605,-14.407756805419922,-6.404510021209717,-8.022846221923828,-0.2137305736541748,-11.94540023803711,7.976512432098389,6.714417457580566,-0.15186339616775513,-19.196868896484375,-1.9258309602737427,4.070082187652588,0.47336292266845703,broadcast_intent
J2AQ0I4G7Z7NXYUGUJC2RG5EJPYK59BH.wav,0.10809238255023956,1107.890477832406,751.8772493620521,1034.1937463719041,0.09276134384674922,-498.25579833984375,3.958813190460205,-3.0505921840667725,-27.3717041015625,-30.210906982421875,5.693071365356445,42.36539077758789,38.05308151245117,6.343766689300537,-17.055503845214844,-32.754390716552734,-8.666306495666504,14.491304397583008,50.810462951660156,16.450626373291016,-3.131615161895752,-21.401945114135742,-23.861778259277344,2.4475951194763184,31.263734817504883,broadcast_intent
J2AQ0I4G7Z7NXYUGUJC2RG5EJPYK59BH.wav,0.10809238255023956,1107.890477832406,751.8772493620521,1034.1937463719041,0.09276134384674922,-498.25579833984375,3.958813190460205,-3.0505921840667725,-27.3717041015625,-30.210906982421875,5.693071365356445,42.36539077758789,38.05308151245117,6.343766689300537,-17.055503845214844,-32.754390716552734,-8.666306495666504,14.491304397583008,50.810462951660156,16.450626373291016,-3.131615161895752,-21.401945114135742,-23.861778259277344,2.4475951194763184,31.263734817504883,broadcast_intent
J2AQ0I4G7Z7NXYUGUJC2RG5EJPYK59BH.wav,0.12703266739845276,1287.7449951709411,1238.2207573048763,1576.482133894882,0.0927620997000774,-79.29624938964844,165.35678100585938,-46.90748977661133,-36.386898040771484,-35.74153518676758,2.506495475769043,6.051342010498047,3.743773937225342,-12.353025436401367,-6.768987655639648,-8.87334156036377,-0.3472593426704407,-11.504800796508789,8.7244234085083,4.936636924743652,-0.38624316453933716,-17.607547760009766,-2.6555662155151367,3.7209150791168213,-0.49492570757865906,broadcast_intent
J2AQ0I4G7Z7NXYUGUJC2RG5EJPYK59BH.wav,0.12786197662353516,1290.9164711393296,1244.9847599407622,1585.232080985149,0.09276134384674922,-73.9347915649414,165.51214599609375,-46.866397857666016,-36.395355224609375,-35.69017791748047,2.2244763374328613,5.782099723815918,3.1075479984283447,-12.721323013305664,-6.740728855133057,-8.461286544799805,-0.5151546001434326,-11.86467170715332,8.01262378692627,4.866421222686768,-0.7068019509315491,-17.73895263671875,-2.4649431705474854,4.067199230194092,-0.536544919013977,broadcast_intent
J2AQ0I4G7Z7NXYUGUJC2RG5EJPYK59BH.wav,0.10809238255023956,1107.890477832406,751.8772493620521,1034.1937463719041,0.09276134384674922,-498.25579833984375,3.958813190460205,-3.0505921840667725,-27.3717041015625,-30.210906982421875,5.693071365356445,42.36539077758789,38.05308151245117,6.343766689300537,-17.055503845214844,-32.754390716552734,-8.666306495666504,14.491304397583008,50.810462951660156,16.450626373291016,-3.131615161895752,-21.401945114135742,-23.861778259277344,2.4475951194763184,31.263734817504883,broadcast_intent
J7D2UGTR35QMG42TD4PYCKRDO79QAV41.wav,0.12983836233615875,1298.9592086626647,1260.6385240200098,1604.3152989248742,0.0927620997000774,-57.0704460144043,165.0450439453125,-46.80150604248047,-35.786285400390625,-35.51847457885742,1.116760492324829,2.005913496017456,-1.309242606163025,-16.137174606323242,-6.339426517486572,-6.659144878387451,0.3365170955657959,-14.073136329650879,7.1831183433532715,7.028005123138428,-0.08672928810119629,-20.660945892333984,-1.966125249862671,5.918591499328613,-0.7694547176361084,shared_preferences
J7D2UGTR35QMG42TD4PYCKRDO79QAV41.wav,0.12775664031505585,1306.45330277052,1276.8268127081635,1637.7484300926374,0.09276134384674922,-43.04206466674805,164.34974670410156,-46.751895904541016,-35.756954193115234,-36.41655349731445,-0.09885533899068832,0.7086074352264404,-4.273096084594727,-19.1666202545166,-5.709755897521973,-5.014038562774658,-0.47090962529182434,-17.747390747070312,3.089935779571533,5.460082054138184,-2.2391769886016846,-22.459224700927734,0.03131330385804176,6.1817450523376465,-3.13014554977417,shared_preferences
J7D2UGTR35QMG42TD4PYCKRDO79QAV41.wav,0.1312810480594635,1296.5828619887925,1256.2453424261528,1610.1402637021092,0.09276096592008513,-51.40921401977539,165.88766479492188,-47.5614013671875,-35.82859802246094,-35.89252853393555,1.6242921352386475,4.171029090881348,1.2411675453186035,-14.741118431091309,-6.357072830200195,-7.74495792388916,-0.3348451852798462,-12.333100318908691,7.555449485778809,6.530683994293213,-0.4215504229068756,-19.312803268432617,-1.7786070108413696,4.309134006500244,0.33350083231925964,shared_preferences
J7D2UGTR35QMG42TD4PYCKRDO79QAV41.wav,0.10809238255023956,1107.890477832406,751.8772493620521,1034.1937463719041,0.09276134384674922,-498.25579833984375,3.958813190460205,-3.0505921840667725,-27.3717041015625,-30.210906982421875,5.693071365356445,42.36539077758789,38.05308151245117,6.343766689300537,-17.055503845214844,-32.754390716552734,-8.666306495666504,14.491304397583008,50.810462951660156,16.450626373291016,-3.131615161895752,-21.401945114135742,-23.861778259277344,2.4475951194763184,31.263734817504883,shared_preferences
J7D2UGTR35QMG42TD4PYCKRDO79QAV41.wav,0.10809238255023956,1107.890477832406,751.8772493620521,1034.1937463719041,0.09276134384674922,-498.25579833984375,3.958813190460205,-3.0505921840667725,-27.3717041015625,-30.210906982421875,5.693071365356445,42.36539077758789,38.05308151245117,6.343766689300537,-17.055503845214844,-32.754390716552734,-8.666306495666504,14.491304397583008,50.810462951660156,16.450626373291016,-3.131615161895752,-21.401945114135742,-23.861778259277344,2.4475951194763184,31.263734817504883,shared_preferences
