filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,class
L06AKWFKFEZWXXU3K2WDMM4G0V7R3WVB.wav,0.1295165866613388,1297.4725824552859,1257.5920006563174,1602.4069771309016,0.09276247762674149,-56.89902877807617,165.2718505859375,-46.91305923461914,-35.76994323730469,-35.49747085571289,1.2050811052322388,2.0472326278686523,-1.0867271423339844,-16.088747024536133,-6.316339015960693,-6.832756996154785,0.4171614944934845,-13.84510612487793,7.418846130371094,7.128013610839844,0.041153520345687866,-20.728649139404297,-1.9713928699493408,5.8728132247924805,-0.28038737177848816,broadcast_intent
L06AKWFKFEZWXXU3K2WDMM4G0V7R3WVB.wav,0.12823477387428284,1306.2482714598214,1276.3338586232928,1638.9484228364454,0.09276172177341331,-43.693355560302734,164.34539794921875,-46.79278564453125,-35.79153823852539,-36.374168395996094,-0.04946856200695038,0.8181788921356201,-4.076229095458984,-18.986886978149414,-5.76933479309082,-5.12446403503418,-0.5071591734886169,-17.490962982177734,3.229387044906616,5.433237075805664,-2.2371840476989746,-22.302392959594727,-0.056940414011478424,6.225752830505371,-2.7261452674865723,broadcast_intent
L06AKWFKFEZWXXU3K2WDMM4G0V7R3WVB.wav,0.13122907280921936,1296.9434911975793,1256.9902506592878,1611.5819216512675,0.09276134384674922,-50.76881790161133,166.23855590820312,-47.668880462646484,-35.768924713134766,-35.94123840332031,1.662392258644104,4.083700180053711,1.2413082122802734,-14.816313743591309,-6.290225505828857,-7.7247138023376465,-0.3169915974140167,-12.51911735534668,7.414310455322266,6.356273174285889,-0.450583815574646,-19.357568740844727,-1.6537946462631226,4.33098030090332,0.39128273725509644,broadcast_intent
L06AKWFKFEZWXXU3K2WDMM4G0V7R3WVB.wav,0.10809238255023956,1107.890477832406,751.8772493620521,1034.1937463719041,0.09276134384674922,-498.25579833984375,3.958813190460205,-3.0505921840667725,-27.3717041015625,-30.210906982421875,5.693071365356445,42.36539077758789,38.05308151245117,6.343766689300537,-17.055503845214844,-32.754390716552734,-8.666306495666504,14.491304397583008,50.810462951660156,16.450626373291016,-3.131615161895752,-21.401945114135742,-23.861778259277344,2.4475951194763184,31.263734817504883,broadcast_intent
L06AKWFKFEZWXXU3K2WDMM4G0V7R3WVB.wav,0.10809238255023956,1107.890477832406,751.8772493620521,1034.1937463719041,0.09276134384674922,-498.25579833984375,3.958813190460205,-3.0505921840667725,-27.3717041015625,-30.210906982421875,5.693071365356445,42.36539077758789,38.05308151245117,6.343766689300537,-17.055503845214844,-32.754390716552734,-8.666306495666504,14.491304397583008,50.810462951660156,16.450626373291016,-3.131615161895752,-21.401945114135742,-23.861778259277344,2.4475951194763184,31.263734817504883,broadcast_intent
L06AKWFKFEZWXXU3K2WDMM4G0V7R3WVB.wav,0.12745223939418793,1290.332584105431,1243.8548746275965,1586.4737401436726,0.09276134384674922,-77.19774627685547,165.67750549316406,-46.953895568847656,-36.31393814086914,-35.8635368347168,2.3658742904663086,5.593247890472412,3.214386463165283,-12.923515319824219,-6.615139007568359,-8.612361907958984,-0.3079555034637451,-12.032604217529297,8.444656372070312,4.891513824462891,-0.49166351556777954,-18.11670684814453,-2.421078681945801,4.350021839141846,0.2741144597530365,broadcast_intent
L06AKWFKFEZWXXU3K2WDMM4G0V7R3WVB.wav,0.1280698925256729,1292.4590581578045,1248.3476360657712,1590.2737171657313,0.0927620997000774,-73.04987335205078,165.43917846679688,-46.837974548339844,-36.32763671875,-35.74290466308594,2.135472536087036,5.423131465911865,2.706101894378662,-13.080132484436035,-6.670679092407227,-8.258051872253418,-0.44719645380973816,-12.269678115844727,7.76475191116333,4.785679340362549,-0.7690036296844482,-17.99816131591797,-2.3226754665374756,4.29194450378418,-0.6194177269935608,broadcast_intent
L06AKWFKFEZWXXU3K2WDMM4G0V7R3WVB.wav,0.10809238255023956,1107.890477832406,751.8772493620521,1034.1937463719041,0.09276134384674922,-498.25579833984375,3.958813190460205,-3.0505921840667725,-27.3717041015625,-30.210906982421875,5.693071365356445,42.36539077758789,38.05308151245117,6.343766689300537,-17.055503845214844,-32.754390716552734,-8.666306495666504,14.491304397583008,50.810462951660156,16.450626373291016,-3.131615161895752,-21.401945114135742,-23.861778259277344,2.4475951194763184,31.263734817504883,broadcast_intent
L1Q0AN0T72XWR7GA27I0XL4QU92M3FUI.wav,0.1296447366476059,1298.0079262437307,1258.607352341379,1603.0903063322369,0.09276096592008513,-57.03744125366211,165.1322021484375,-46.8065071105957,-35.83034896850586,-35.48332214355469,1.1260062456130981,2.11262583732605,-1.180093765258789,-16.012670516967773,-6.373420238494873,-6.7191081047058105,0.2959561347961426,-13.911642074584961,7.21817684173584,7.053138732910156,-0.10904526710510254,-20.60357093811035,-2.002774715423584,5.908196449279785,-0.5923898220062256,broadcast_intent
L1Q0AN0T72XWR7GA27I0XL4QU92M3FUI.wav,0.12792274355888367,1306.129300811556,1276.0519607747337,1637.790096507353,0.09276172177341331,-43.42963409423828,164.28807067871094,-46.77334213256836,-35.76909637451172,-36.41019058227539,-0.044744811952114105,0.8550288677215576,-4.069314479827881,-19.014848709106445,-5.7357401847839355,-5.1114277839660645,-0.5108672976493835,-17.58890151977539,3.1461803913116455,5.380319118499756,-2.2677440643310547,-22.333431243896484,0.005918356589972973,6.136331081390381,-2.9658353328704834,broadcast_intent
